filter,pkBookingID,fkUserID,fkLocationID,fkColourCodeID,Approved,fkApprovedByID,dateAdded,dateBookingApproved,deleteBooking,prepUnit,prepPeriod,cleanDownUnit,cleanDownPeriod,bookingRealStartTime,bookingRealEndTime,bookingPending,pendingOnGrid,fkSeatingOptionID,bookingRejected,trackUserID,trackDate,emailBookingLink,fkVCID,vcEnd,prBookingID,waitList,requestedAttributes,priority,selectedRoomOnly,fkHostID,fkRequestorID,noShow,parkingFreeSpaceBooking,vcConferenceID,roomClear,InstantMeeting,BookingSource,IsOutlookBooking,IsRecurringBooking,resID,resSourceName,resIDBackup,BlockKey,importData,Status,dontMove,StagingBookingID,TransactionGUID,RealStartDateTimeUTC,RealEndDateTimeUTC,DeskGroupRestrictionType,fkRequestId,IsLinkedRoomBooking,fkTeamDayID,LastModifytime
2403,2403,54,3,0,True,54,2023-10-13 04:44:06.843000,2023-10-13 04:44:06.843000,0,0,0,0,0,None,None,False,False,None,False,None,None,999ED079-F1AF-4732-801C-5B9E36FFFA07,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,F9E11727-A011-4221-893C-52D8E5B81F37,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9a\xa0'
2404,2404,51,3,37,True,51,2023-10-13 10:50:07,2023-10-13 10:50:07,0,0,0,0,0,Oct 13 2023 10:50AM,None,False,False,4,False,51,2023-10-13 10:50:50.153000,B9E1C860-E77C-4378-8C97-BF09A5144CA1,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2547,EE2887DD-6269-4920-A208-DDF48446718D,2023-10-13 10:50:50,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9c\xff'
2405,2405,52,3,4,True,52,2023-10-13 10:52:57.500000,2023-10-13 10:52:57.500000,0,0,0,0,0,13/10/2023 10:52,None,False,False,4,False,None,None,EC3E5C15-B4D3-43E6-AD58-5B10016E3D79,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2548,C1A4E15E-0915-475D-A471-4C4E061DEC35,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d.'
2406,2406,53,3,4,True,53,2023-10-13 10:54:27.790000,2023-10-13 10:54:27.790000,0,0,0,0,0,13/10/2023 10:54,None,False,False,3,False,None,None,204A2040-BFA7-47F4-A4DB-8DD6769447CB,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2549,0AE2F368-6B7A-42CC-A784-DC1D19213A50,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9dV'
2407,2407,54,3,4,True,54,2023-10-13 10:55:25.027000,2023-10-13 10:55:25.027000,0,0,0,0,0,13/10/2023 10:55,None,False,False,3,False,None,None,63605C4A-FA1B-4FEC-8407-FB448E15C909,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2550,322B9252-8F48-4326-9849-A724836359B0,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9de'
2408,2408,55,3,4,True,55,2023-10-13 10:56:32.403000,2023-10-13 10:56:32.403000,0,0,0,0,0,13/10/2023 10:56,None,False,False,4,False,None,None,1DC2ED96-E852-426B-8DEB-D20794E18469,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2551,D4F792BB-4D9D-4364-ACB0-A6A8229154BC,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9dr'
2409,2409,2,3,4,True,2,2023-10-13 10:57:13.993000,2023-10-13 10:57:13.993000,0,0,0,15,0,Oct 13 2023 11:42AM,None,False,False,4,False,49,2023-10-13 11:42:43.420000,8B0F10F5-F686-429B-8E9C-67F3E1DD1A2A,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2552,A969F06A-1C3F-47FC-AF19-D0BD2D77A4B6,2023-10-13 11:42:43,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xe9'
2410,2410,40,3,4,True,40,2023-10-13 10:57:44.820000,2023-10-13 10:57:44.820000,0,0,0,0,0,None,None,False,False,4,False,None,None,9956DCA0-162F-41C8-8864-943C5189A7A3,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2553,4D4F4F6A-BC6D-43F8-977F-3ED4D5CD6F10,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\x84'
2411,2411,31,11,63,True,31,2023-10-13 16:34:12.523000,2023-10-13 16:34:12.523000,0,0,0,0,0,13/10/2023 16:34,None,False,False,3,False,None,None,1CAFDB16-723F-47B1-986E-A125196A9F1D,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2554,4A4C9305-BED2-4E60-A540-05DA87A95359,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\x95'
2412,2412,33,11,0,True,33,2023-10-13 16:35:26.847000,2023-10-13 16:35:26.847000,0,0,0,0,0,None,None,False,False,None,False,None,None,1B0C5ED0-D590-4252-BCDC-465FA5BC436E,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,C164A131-4355-47DB-9463-AE062B254F6D,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xa1'
2413,2413,33,11,63,True,33,2023-10-13 16:35:51.970000,2023-10-13 16:35:51.970000,0,0,0,15,0,Oct 13 2023  4:56PM,None,False,False,4,False,33,2023-10-13 16:56:12.310000,51D3C6CE-4300-4AB0-BF3F-6067BD54813B,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2555,0B64595E-4C6C-46A1-94C3-D3446825BE6B,2023-10-13 11:26:12,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xb5'
2414,2414,37,17,0,True,37,2023-10-13 16:59:19.867000,2023-10-13 16:59:19.867000,0,0,0,0,0,None,None,False,False,None,False,None,None,5EE9B79D-9D67-4C09-AFC0-15F3F3D5AF8C,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,7D2A0E4F-AF3F-4850-99BD-49C270F36E45,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xba'
2415,2415,37,17,0,True,37,2023-10-13 16:59:32.270000,2023-10-13 16:59:32.270000,0,0,0,0,0,None,None,False,False,None,False,None,None,60F24718-9795-419C-9B32-6CA2A1ADB30C,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,A20937A4-4A6C-443B-8EB1-E5ED084A9BF4,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xc5'
2416,2416,37,17,73,True,37,2023-10-13 16:59:54.537000,2023-10-13 16:59:54.537000,0,0,0,0,0,Oct 13 2023  5:00PM,None,False,False,3,False,37,2023-10-13 17:00:04.133000,73CE242B-C688-42EA-B531-31D6F5D72379,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2556,4B3A202A-3D9B-44D0-BA9D-39D029F5D572,2023-10-13 11:30:04,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xd1'
2417,2417,38,11,0,True,38,2023-10-13 17:00:44.617000,2023-10-13 17:00:44.617000,0,0,0,0,0,None,None,False,False,None,False,None,None,9ED5B73C-AA5B-4F6B-8776-B5AFE98DDC7A,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,81A9DCA0-F854-49D5-8A04-AD9F283EF368,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xd7'
2418,2418,38,11,63,True,38,2023-10-13 17:01:12.687000,2023-10-13 17:01:12.687000,0,0,0,0,0,13/10/2023 17:01,None,False,False,4,False,None,None,B212A351-9E09-453B-90BD-CC45BE83BBCB,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2557,AB5E89AD-DE67-4D26-8F85-3CCB15EC208B,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xdd'
2419,2419,49,3,4,True,49,2023-10-13 11:43:07.100000,2023-10-13 11:43:07.100000,0,0,0,0,0,13/10/2023 12:15,13/10/2023 12:15,False,False,3,False,0,2023-10-13 12:16:00,42B080F8-2E8D-41F9-BC80-316D89D932E0,None,None,None,0,,0,0,None,None,True,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2558,33254CB5-21B6-418F-BFFF-0013CF9AA289,2023-10-13 12:15:00,2023-10-13 12:15:00,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9e='
2420,2420,49,14,0,True,49,2023-10-13 17:15:39.433000,2023-10-13 17:15:39.433000,0,0,0,0,0,None,None,False,False,None,False,None,None,A2DC1772-F803-40D4-9AAB-F1CC0B7D462C,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,9CA27A5D-0B6C-491D-B97F-C5F390A74698,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9d\xf1'
2421,2421,44,8,0,True,44,2023-10-12 23:48:00.653000,2023-10-12 23:48:00.653000,0,0,0,0,0,None,None,False,False,None,False,None,None,B251C2DE-4336-4CB5-9E45-D21FCA13562C,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,24A7C058-AD6C-4EF8-96BA-C809BC99F5EF,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9e\x07'
2422,2422,45,11,0,True,45,2023-10-13 17:18:28.450000,2023-10-13 17:18:28.450000,0,0,0,0,0,None,None,False,False,None,False,None,None,E4905B92-7932-4A84-A1B5-925070517F3E,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,362958EB-4CC3-4289-B2CB-A7E79906D02F,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9e\x13'
2423,2423,46,11,0,True,46,2023-10-13 17:20:08.387000,2023-10-13 17:20:08.387000,0,0,0,0,0,None,None,False,False,None,False,None,None,AA83BE9F-BB43-49F5-866F-EA60270C91FF,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,FD3D424D-9672-4F28-9EB1-250CB2E9E139,None,None,0,None,None,None,"b'\x00\x00\x00\x00\x00\x03\x9e""'"
2424,2424,46,11,63,True,46,2023-10-13 17:20:30.590000,2023-10-13 17:20:30.590000,0,0,0,0,0,Oct 13 2023  5:33PM,None,False,False,3,False,46,2023-10-13 17:33:31.120000,917E208D-E251-4D69-9740-68CC47D5B55E,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2559,B422E81B-16EF-443A-85BE-449832473172,2023-10-13 12:03:31,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\x9e;'
2425,2425,64,3,0,True,64,2023-10-16 09:58:49.397000,2023-10-16 09:58:49.397000,0,0,0,0,0,None,None,False,False,None,False,None,None,256A1E9E-2877-4A6D-8489-D9B939127799,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,BB8DE8B0-F40A-46A5-8BAA-F6D96169E077,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa88'
2426,2426,61,3,0,True,61,2023-10-16 09:58:58.290000,2023-10-16 09:58:58.290000,0,0,0,0,0,None,None,False,False,None,False,None,None,885B3C14-CE73-464D-B0CD-3B9AB2436DF9,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,7CE9DFC5-6C0F-491A-B919-D1525900ED0E,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa8\xd3'
2427,2427,61,3,0,True,61,2023-10-16 09:59:06.747000,2023-10-16 09:59:06.747000,0,0,0,0,0,None,None,False,False,None,False,None,None,19E2CE9A-0C61-4A51-A783-0C2E731C1C16,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,ACC1A781-4C46-4A8B-9707-97457B2F5336,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa8\xe8'
2428,2428,62,3,0,True,62,2023-10-16 09:59:33.820000,2023-10-16 09:59:33.820000,0,0,0,0,0,None,None,False,False,None,False,None,None,38CAA4F1-93FD-45A4-94AC-9FE2D8C851CB,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,E4C0A26F-11E9-4C87-ADCF-6183143E3C65,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa8\xf0'
2429,2429,61,3,4,True,61,2023-10-16 10:00:15.563000,2023-10-16 10:00:15.563000,0,0,0,0,0,16/10/2023 10:00,None,False,False,4,False,None,None,A2B99A2A-4A41-403F-8437-1CF17D98E8EB,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2560,E27A021F-D1F5-4C69-AFB5-A84588814CE3,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa9L'
2430,2430,64,27,95,True,64,2023-10-16 12:00:48.387000,2023-10-16 12:00:48.387000,0,0,0,0,0,Oct 16 2023 12:01PM,None,False,False,2,False,64,2023-10-16 12:01:18,DD7BC02F-D230-4A3F-8A3C-E2431ED32783,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2561,F551C92B-158B-4C68-B671-36987553FB9D,2023-10-16 10:01:18,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa9\xa0'
2431,2431,65,3,0,True,65,2023-10-16 10:02:10.527000,2023-10-16 10:02:10.527000,0,0,0,0,0,None,None,False,False,None,False,None,None,87FE4BA6-5B72-4C2B-A3F9-9C0D7B9F5AD2,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,912CAD1D-BC8F-4D28-8876-D4B33A5318D5,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa9\xba'
2432,2432,65,15,77,True,65,2023-10-16 15:33:30.157000,2023-10-16 15:33:30.157000,0,0,0,0,0,Oct 16 2023  3:33PM,None,False,False,9,False,65,2023-10-16 15:33:41,7B8F3F53-065C-4C4E-8761-1B678DF35566,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2562,A41EA4D5-1665-4CD3-A08E-A2785DF44C77,2023-10-16 10:03:41,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xa9\xcb'
2433,2433,52,3,0,True,52,2023-10-17 09:10:56.300000,2023-10-17 09:10:56.300000,0,0,0,0,0,None,None,False,False,None,False,None,None,73CF336C-E1F6-46B7-8C49-03EEA4682CC9,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,1D05E75D-B09E-4FDC-A00B-4AC0BD2E66C8,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb0\r'
2434,2434,61,3,0,True,61,2023-10-17 09:12:38.373000,2023-10-17 09:12:38.373000,0,0,0,0,0,None,None,False,False,None,False,None,None,836721C6-C587-4C63-92FC-EC62F7D17A8C,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,9C2D29A3-D0F4-48A6-B8C1-EEF858E953A9,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb0\xc6'
2435,2435,62,3,0,True,62,2023-10-17 09:13:03.590000,2023-10-17 09:13:03.590000,0,0,0,0,0,None,None,False,False,None,False,None,None,604AA3F2-2CF3-486D-A917-624EF9E516FE,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,48813608-14A1-4D8B-A754-0A01E9D5E385,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb0\xd9'
2436,2436,63,3,0,True,63,2023-10-17 09:13:27.220000,2023-10-17 09:13:27.220000,0,0,0,0,0,None,None,False,False,None,False,None,None,DC9046BA-C2B1-456E-B124-0F9258A85DA2,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,46E270C9-31D0-442E-B51F-0EC4702FEB77,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb0\xe0'
2437,2437,35,14,83,True,35,2023-10-17 17:45:29,2023-10-17 17:45:29,0,0,0,0,0,Oct 17 2023  5:46PM,Oct 17 2023  5:46PM,False,False,4,False,35,2023-10-17 17:46:52.877000,A8AB676C-1317-4DA2-B5F8-9FEFDDE21880,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2563,76894C45-2EDF-479A-AC26-323A73EB9606,2023-10-17 12:16:46,2023-10-17 12:45:00,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb2\xe6'
2438,2438,35,14,63,True,35,2023-10-17 17:47:37,2023-10-17 17:47:37,0,0,0,0,0,Oct 17 2023  6:12PM,None,False,False,3,False,35,2023-10-17 18:12:19,5D1ECA2C-F034-45D1-80C0-A3D11913D5F4,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2564,AF6E16F3-1298-4FAB-A51C-7A6A6CB8D76F,2023-10-17 12:42:19,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb3 '
2439,2439,31,11,0,True,31,2023-10-18 10:14:22.907000,2023-10-18 10:14:22.907000,0,0,0,0,0,None,None,False,False,None,False,None,None,F4BFA75B-27C3-4389-B856-934AA0D76A03,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,39827B66-3CF8-4A35-8067-AA3977507ECB,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xb9\x9f'
2440,2440,31,11,0,True,31,2023-10-18 10:14:40.287000,2023-10-18 10:14:40.287000,0,0,0,0,0,None,None,False,False,None,False,None,None,F53903CF-9611-4485-9879-F2EDDDA957DA,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,A45077FC-1503-44B9-80C7-329E67BF4769,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbaN'
2441,2441,31,11,0,True,31,2023-10-18 10:14:45.697000,2023-10-18 10:14:45.697000,0,0,0,0,0,None,None,False,False,None,False,None,None,6861D441-F92D-4957-8E97-9E20B24BAC36,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,CD920199-3045-41F8-AA70-67E99F61F3AD,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbaU'
2442,2442,2,3,37,True,2,2023-10-18 07:47:58,2023-10-18 07:47:58,0,0,0,0,0,18/10/2023 09:30,18/10/2023 09:30,False,False,4,False,0,2023-10-18 09:31:00,D7CBA772-3763-4026-B37F-7CA1B58C44FA,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2566,887795C6-A9EF-45CB-AF87-7D05778F9B57,2023-10-18 09:30:00,2023-10-18 09:30:00,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbc\x9a'
2443,2443,2,3,4,True,2,2023-10-18 07:49:03.617000,2023-10-18 07:49:03.617000,0,0,0,15,0,18/10/2023 17:30,18/10/2023 17:30,False,False,4,False,0,2023-10-18 17:31:00,FB5113AE-E0E4-44B3-BEE0-9F1AB4314C4F,None,None,None,0,,0,0,None,None,True,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2567,0365475A-2C9B-45C7-8502-04220E4DFF3C,2023-10-18 17:30:00,2023-10-18 17:30:00,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbf\xae'
2444,2444,31,11,63,True,31,2023-10-18 13:24:50.940000,2023-10-18 13:24:50.940000,0,0,0,0,0,None,None,False,False,3,False,None,None,76C27CEB-D18A-4C62-9791-CBA96690BD4F,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2568,77E39357-2202-4C70-AEE2-07831DFEC2C5,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbcI'
2445,2445,31,11,63,True,31,2023-10-18 13:25:32.247000,2023-10-18 13:25:32.247000,0,0,0,15,0,None,None,False,False,4,False,None,None,787AB314-8D13-489E-A3AC-1B979C598D1A,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2569,C0AC1231-39D5-45E2-A42E-6B6AD8E42422,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbcR'
2446,2446,31,11,63,True,31,2023-10-18 13:26:02,2023-10-18 13:26:02,0,0,0,0,0,None,None,False,False,4,False,None,None,11C8773F-12A9-408C-BD1F-40B8095565DC,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2570,BF6B3AD1-B994-4C76-B616-EF52C1DA9CFA,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbc\\'
2447,2447,31,11,63,True,31,2023-10-18 13:39:21.467000,2023-10-18 13:39:21.467000,0,0,0,0,0,None,None,False,False,3,False,None,None,0606D08E-A11B-4EA5-AAF3-B31655BA80BA,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2571,B2983348-7FD1-4536-8407-038C1B0E35F7,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbcm'
2448,2448,31,11,63,True,31,2023-10-18 13:39:27.827000,2023-10-18 13:39:27.827000,0,0,0,0,0,None,None,False,False,3,False,None,None,84C40500-799E-4257-A0BB-0486CE037C81,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2572,39C82ECE-BDBD-4C76-8313-ED5D0AC74559,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbcs'
2449,2449,31,11,63,True,31,2023-10-18 13:39:34.430000,2023-10-18 13:39:34.430000,0,0,0,0,0,None,None,False,False,3,False,None,None,61C8F1F9-01D4-411C-BCA9-C3D66CE674C0,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2573,4BDDF7E6-1A78-4402-8975-756141459F4D,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbcy'
2450,2450,2,3,37,True,2,2023-10-18 09:52:02,2023-10-18 09:52:02,0,0,0,15,0,Oct 18 2023  9:52AM,None,False,False,4,False,2,2023-10-18 09:52:09.187000,D216CE9E-CB53-4FC0-BA72-918B41B69F4B,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2575,3BCDDDF3-AC56-49AC-8E8E-81322AD58B72,2023-10-18 09:52:09,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbc\xdf'
2451,2451,2,3,37,True,2,2023-10-18 09:53:04,2023-10-18 09:53:04,0,0,0,0,0,Oct 18 2023 10:34AM,None,False,False,4,False,35,2023-10-18 10:34:01,F78F3C43-E3E1-4174-AF48-78FFF8D268BC,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2577,CD52B440-CC6C-40C8-ABA1-592653BEB24C,2023-10-18 10:34:01,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbe<'
2452,2452,35,3,37,True,2,2023-10-18 10:07:23,2023-10-18 11:26:31,0,5,0,0,0,Oct 18 2023 10:34AM,Oct 18 2023 11:42AM,False,False,3,False,35,2023-10-18 11:42:23.513000,06B86F6B-0E14-4E05-9246-F58864AE6349,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2578,7AE39A7D-7896-4669-87F3-E9066206FD0C,2023-10-18 10:34:02,2023-10-18 11:45:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x03\xbf-'
2453,2453,35,3,4,True,35,2023-10-18 10:12:24,2023-10-18 10:14:14,0,10,0,15,0,Oct 18 2023 11:41AM,None,False,False,4,False,35,2023-10-18 17:11:40,6C123988-BD04-4732-86FF-6471D61158DC,18,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2582,B62B9CEB-1798-4C24-8360-A9F34718D840,2023-10-18 11:41:40,None,None,None,False,None,b'\x00\x00\x00\x00\x00\x03\xbf)'
2454,2454,35,14,73,True,35,2023-10-18 10:12:24,2023-10-18 10:14:14,0,0,0,0,0,Oct 18 2023  5:11PM,None,False,False,2,False,35,2023-10-18 17:11:40,95369EF3-CFBE-4460-A87B-977AB005040A,18,True,2453,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2583,B62B9CEB-1798-4C24-8360-A9F34718D840,2023-10-18 11:41:40,None,None,None,False,None,b'\x00\x00\x00\x00\x00\x03\xbf*'
2455,2455,2,3,4,True,2,2023-10-18 11:24:23.520000,2023-10-18 11:24:23.520000,0,0,0,0,0,18/10/2023 11:24,None,False,False,4,False,None,None,8C3497DD-D64E-4356-B98D-DF89F084A9A2,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2601,93C80343-3ADE-4C83-A750-2D3278F12576,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbe\x87'
2456,2456,2,3,4,True,2,2023-10-18 11:24:32.237000,2023-10-18 11:24:32.237000,0,0,0,0,0,18/10/2023 11:24,None,False,False,4,False,None,None,D45F1328-B2A7-44E7-8609-47DDF42D0549,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2602,90FF9242-5DE5-48BF-A4D1-54585C0B3AAD,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbe\x8d'
2457,2457,2,3,4,True,2,2023-10-18 11:24:49.550000,2023-10-18 11:24:49.550000,0,0,0,0,0,18/10/2023 11:24,None,False,False,3,False,None,None,4A204937-0DF0-4965-B6C1-965CFF23365D,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,2603,4648E0F4-1B81-4AFF-9492-5D7CCEB5D4F8,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbe\x93'
2458,2458,2,3,4,True,2,2023-10-18 11:24:56,2023-10-18 11:24:56,0,0,0,0,0,18/10/2023 12:45,18/10/2023 12:45,False,False,3,False,0,2023-10-18 12:46:00,1DB1041E-6B3E-4F7B-822C-9DBD1519F70F,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,2604,A2328B0E-240A-4B07-8DD0-C4E856E40CDA,2023-10-18 12:45:00,2023-10-18 12:45:00,None,None,None,None,b'\x00\x00\x00\x00\x00\x03\xbfh'
