filter,SurrogateKey,TenantID,pkBookingID,fkUserID,fkLocationID,dateAdded,trackDate,fkHostID,noShow,BookingSource,deleteBooking,RealStartDateTimeUTC,RealEndDateTimeUTC,bookingRealStartTime,bookingRealEndTime,cleanDownPeriod,cleanDownUnit,PipelineExecutionDate
1691,21942,condeco777,1691,2,17,2023-09-05 12:17:15,2023-09-07 13:16:00,None,True,None,0,2023-09-07 07:45:00,2023-09-07 07:45:00,07/09/2023 13:15,07/09/2023 13:15,0,0,2024-02-06
1692,22002,condeco777,1692,2,17,2023-09-05 12:17:15,2023-09-08 13:16:00,None,True,None,0,2023-09-08 07:45:00,2023-09-08 07:45:00,08/09/2023 13:15,08/09/2023 13:15,0,0,2024-02-06
1693,22062,condeco777,1693,2,17,2023-09-05 12:17:15,2023-09-11 13:16:00,None,True,None,0,2023-09-11 07:45:00,2023-09-11 07:45:00,11/09/2023 13:15,11/09/2023 13:15,0,0,2024-02-06
1694,22122,condeco777,1694,2,17,2023-09-05 12:17:15,2023-09-12 13:16:00,None,True,None,0,2023-09-12 07:45:00,2023-09-12 07:45:00,12/09/2023 13:15,12/09/2023 13:15,0,0,2024-02-06
1695,22182,condeco777,1695,2,17,2023-09-05 12:17:15,2023-09-13 13:16:00,None,True,None,0,2023-09-13 07:45:00,2023-09-13 07:45:00,13/09/2023 13:15,13/09/2023 13:15,0,0,2024-02-06
1696,22242,condeco777,1696,2,17,2023-09-05 12:17:15,2023-09-14 13:16:00,None,True,None,0,2023-09-14 07:45:00,2023-09-14 07:45:00,14/09/2023 13:15,14/09/2023 13:15,0,0,2024-02-06
1697,22302,condeco777,1697,2,17,2023-09-05 12:17:15,2023-09-15 13:16:00,None,True,None,0,2023-09-15 07:45:00,2023-09-15 07:45:00,15/09/2023 13:15,15/09/2023 13:15,0,0,2024-02-06
1698,22362,condeco777,1698,2,17,2023-09-05 12:17:15,2023-09-18 13:16:00,None,True,None,0,2023-09-18 07:45:00,2023-09-18 07:45:00,18/09/2023 13:15,18/09/2023 13:15,0,0,2024-02-06
1699,25903,condeco777,1699,2,28,2023-09-05 10:17:36.440000,None,None,None,9,0,None,None,05/09/2023 10:17,None,0,0,2024-02-06
1700,25963,condeco777,1700,2,28,2023-09-05 10:18:03.800000,2023-09-05 10:18:09.060000,None,None,9,0,2023-09-05 06:48:09,None,Sep  5 2023 11:18AM,None,0,0,2024-02-06
1701,26023,condeco777,1701,2,3,2023-09-05 09:48:33.617000,None,None,None,9,0,None,None,05/09/2023 09:48,None,0,0,2024-02-06
1702,26083,condeco777,1702,2,3,2023-09-05 09:48:39,2023-09-05 09:48:57.677000,None,None,None,0,2023-09-05 08:48:57,None,Sep  5 2023  9:48AM,None,0,0,2024-02-06
1703,26143,condeco777,1703,2,3,2023-09-05 09:48:52,2023-09-05 09:49:01.280000,None,None,None,0,2023-09-05 08:49:01,None,Sep  5 2023  9:49AM,None,0,0,2024-02-06
1704,26203,condeco777,1704,2,14,2023-09-05 18:35:16.773000,2023-09-05 18:36:01,None,None,9,0,None,None,None,None,0,0,2024-02-06
1705,26263,condeco777,1705,2,14,2023-09-05 18:35:24,2023-09-05 18:36:47,None,None,None,0,None,None,None,None,0,0,2024-02-06
1706,26323,condeco777,1706,2,14,2023-09-05 18:37:39,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1707,26383,condeco777,1707,2,14,2023-09-05 18:37:50,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1708,26443,condeco777,1708,51,17,2023-09-06 10:20:26.243000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1709,26503,condeco777,1709,51,17,2023-09-06 10:20:38.800000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1710,26563,condeco777,1710,52,13,2023-09-06 10:21:41.097000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1711,26623,condeco777,1711,53,13,2023-09-06 10:22:26.827000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1712,26683,condeco777,1712,2,3,2023-09-06 08:03:59,2023-09-06 08:04:09.883000,None,None,None,0,2023-09-06 07:04:09,None,Sep  6 2023  8:04AM,None,0,0,2024-02-06
1713,26743,condeco777,1713,2,3,2023-09-06 08:04:16,2023-09-06 08:04:31.800000,None,None,None,0,2023-09-06 07:04:31,None,Sep  6 2023  8:04AM,None,0,0,2024-02-06
1714,26803,condeco777,1714,2,3,2023-09-06 08:04:26,2023-09-06 08:04:34.523000,None,None,None,0,2023-09-06 07:04:34,None,Sep  6 2023  8:04AM,None,0,0,2024-02-06
1715,26863,condeco777,1715,2,3,2023-09-06 08:05:08,2023-09-06 08:05:15.760000,None,None,None,0,2023-09-06 07:05:15,None,Sep  6 2023  8:05AM,None,0,0,2024-02-06
1716,26923,condeco777,1716,2,3,2023-09-06 08:05:38,2023-09-06 08:05:44.210000,None,None,None,0,2023-09-06 07:05:44,None,Sep  6 2023  8:05AM,None,0,0,2024-02-06
1717,26983,condeco777,1717,2,3,2023-09-06 08:05:49,2023-09-06 11:01:00,None,True,None,0,2023-09-06 10:00:00,2023-09-06 10:00:00,06/09/2023 11:00,06/09/2023 11:00,0,0,2024-02-06
1718,27043,condeco777,1718,55,3,2023-09-06 11:17:41.543000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1719,27103,condeco777,1719,56,3,2023-09-06 11:18:21.473000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1720,27163,condeco777,1720,57,3,2023-09-06 11:18:54.027000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1721,27223,condeco777,1721,58,3,2023-09-06 11:19:33.987000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1722,27283,condeco777,1722,59,3,2023-09-06 11:20:42.703000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1723,27343,condeco777,1723,31,9,2023-09-06 18:29:45.550000,2023-09-06 18:29:55.677000,None,None,9,0,2023-09-06 10:29:55,None,Sep  6 2023  6:29PM,None,0,0,2024-02-06
1724,27403,condeco777,1724,31,9,2023-09-06 18:30:08.500000,None,None,None,9,0,None,None,06/09/2023 18:30,None,0,0,2024-02-06
1725,27463,condeco777,1725,31,10,2023-09-06 20:34:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1726,27523,condeco777,1726,31,3,2023-09-06 11:36:44,2023-09-08 08:31:00,None,True,None,0,2023-09-08 07:30:00,2023-09-08 07:30:00,08/09/2023 08:30,08/09/2023 08:30,0,15,2024-02-06
1727,27583,condeco777,1727,35,20,2023-09-06 14:25:11,2023-09-06 14:31:42,None,None,None,0,2023-09-06 12:31:42,None,Sep  6 2023  2:31PM,None,0,0,2024-02-06
1728,27643,condeco777,1728,35,20,2023-09-06 14:25:38,2023-09-06 17:16:00,None,True,None,0,2023-09-06 15:15:00,2023-09-06 15:15:00,06/09/2023 17:15,06/09/2023 17:15,0,0,2024-02-06
1729,27703,condeco777,1729,35,21,2023-09-06 20:26:12,2023-09-06 20:31:43,None,None,None,0,2023-09-06 12:31:43,None,Sep  6 2023  8:31PM,None,0,0,2024-02-06
1730,27763,condeco777,1730,35,22,2023-09-06 08:29:20,2023-09-06 08:31:44,None,None,None,0,2023-09-06 12:31:44,None,Sep  6 2023  8:31AM,None,0,0,2024-02-06
1731,27823,condeco777,1731,35,23,2023-09-06 13:29:48,2023-09-06 13:31:45,None,None,None,0,2023-09-06 12:31:45,None,Sep  6 2023  1:31PM,None,0,0,2024-02-06
1732,27883,condeco777,1732,35,24,2023-09-06 14:30:15,2023-09-06 14:31:51,None,None,None,0,2023-09-06 12:31:51,None,Sep  6 2023  2:31PM,None,0,0,2024-02-06
1733,27943,condeco777,1733,35,16,2023-09-06 18:00:44,2023-09-06 18:01:58,None,None,None,0,2023-09-06 12:31:54,2023-09-06 13:45:00,Sep  6 2023  6:01PM,Sep  6 2023  6:01PM,0,0,2024-02-06
1734,28003,condeco777,1734,35,16,2023-09-06 18:00:54,2023-09-06 18:02:04,None,None,None,0,2023-09-06 12:32:04,None,Sep  6 2023  6:02PM,None,0,0,2024-02-06
1735,28063,condeco777,1735,35,16,2023-09-06 18:01:05,2023-09-06 18:02:08,None,None,None,0,2023-09-06 12:32:08,None,Sep  6 2023  6:02PM,None,0,0,2024-02-06
1736,28123,condeco777,1736,35,16,2023-09-06 18:01:25,2023-09-06 18:02:12,None,None,None,0,2023-09-06 12:32:12,None,Sep  6 2023  6:02PM,None,0,0,2024-02-06
1737,28183,condeco777,1737,31,11,2023-09-07 16:59:15.893000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1738,28243,condeco777,1738,31,3,2023-09-08 10:36:54,2023-09-08 10:37:32.287000,None,None,None,0,2023-09-08 09:37:32,None,Sep  8 2023 10:37AM,None,0,15,2024-02-06
1739,28303,condeco777,1739,31,3,2023-09-08 10:39:02,2023-09-11 08:31:00,None,True,None,0,2023-09-11 08:30:00,2023-09-11 08:30:00,11/09/2023 08:30,11/09/2023 08:30,0,0,2024-02-06
1740,28363,condeco777,1740,31,3,2023-09-08 10:39:02,2023-09-12 08:30:00,None,True,None,0,2023-09-12 08:30:00,2023-09-12 08:30:00,12/09/2023 08:30,12/09/2023 08:30,0,0,2024-02-06
1741,28423,condeco777,1741,31,3,2023-09-08 10:39:02,2023-09-13 08:31:00,None,True,None,0,2023-09-13 08:30:00,2023-09-13 08:30:00,13/09/2023 08:30,13/09/2023 08:30,0,0,2024-02-06
1742,28483,condeco777,1742,31,3,2023-09-08 10:39:02,2023-09-14 08:31:00,None,True,None,0,2023-09-14 08:30:00,2023-09-14 08:30:00,14/09/2023 08:30,14/09/2023 08:30,0,0,2024-02-06
1743,28543,condeco777,1743,31,3,2023-09-08 10:39:02,2023-09-15 08:31:00,None,True,None,0,2023-09-15 08:30:00,2023-09-15 08:30:00,15/09/2023 08:30,15/09/2023 08:30,0,0,2024-02-06
1744,28603,condeco777,1744,31,3,2023-09-08 10:39:20.920000,2023-09-11 17:31:00,None,True,9,0,2023-09-11 17:30:00,2023-09-11 17:30:00,11/09/2023 17:30,11/09/2023 17:30,0,15,2024-02-06
1745,28663,condeco777,1745,31,3,2023-09-08 10:39:48.900000,2023-09-11 18:46:00,None,True,9,0,2023-09-11 18:45:00,2023-09-11 18:45:00,11/09/2023 18:45,11/09/2023 18:45,0,15,2024-02-06
1746,28723,condeco777,1746,31,14,2023-09-08 15:11:23.150000,None,None,None,9,0,None,None,08/09/2023 15:11,None,0,0,2024-02-06
1747,28783,condeco777,1747,31,14,2023-09-08 15:11:30.447000,None,None,None,9,0,None,None,08/09/2023 15:11,None,0,0,2024-02-06
1748,28843,condeco777,1748,31,14,2023-09-08 15:11:38.210000,None,None,None,9,0,None,None,08/09/2023 15:11,None,0,0,2024-02-06
1749,28903,condeco777,1749,31,14,2023-09-08 15:12:00.227000,2023-09-08 17:01:00,None,None,9,0,2023-09-08 11:31:00,None,08/09/2023 17:01,None,0,15,2024-02-06
1750,28963,condeco777,1750,31,14,2023-09-08 15:12:09.577000,2023-09-08 20:01:00,None,None,9,0,2023-09-08 14:31:00,None,08/09/2023 20:01,None,0,15,2024-02-06
1751,29023,condeco777,1751,31,14,2023-09-08 15:12:18.877000,2023-09-08 15:12:25.033000,None,None,9,0,None,None,08/09/2023 15:12,None,0,0,2024-02-06
1752,29083,condeco777,1752,31,13,2023-09-08 15:12:54.793000,None,None,None,9,0,None,None,08/09/2023 15:12,None,0,0,2024-02-06
1753,29143,condeco777,1753,31,13,2023-09-08 15:13:13.817000,None,None,None,9,0,None,None,08/09/2023 15:13,None,0,0,2024-02-06
1754,29203,condeco777,1754,31,13,2023-09-08 15:13:26.623000,None,None,None,9,0,None,None,08/09/2023 15:13,None,0,0,2024-02-06
1755,29263,condeco777,1755,31,13,2023-09-08 15:13:37.833000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
1756,29323,condeco777,1756,31,17,2023-09-08 15:13:48.900000,2023-09-08 15:14:00.333000,None,None,9,0,2023-09-08 09:44:00,None,Sep  8 2023  3:14PM,None,0,0,2024-02-06
1757,29383,condeco777,1757,31,17,2023-09-08 15:13:54.420000,2023-09-08 15:14:04.443000,None,None,9,0,2023-09-08 09:44:04,None,Sep  8 2023  3:14PM,None,0,0,2024-02-06
1758,29443,condeco777,1758,31,14,2023-09-08 15:14:34.537000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1759,29503,condeco777,1759,31,17,2023-09-08 15:14:45.673000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1760,29563,condeco777,1760,51,11,2023-09-08 15:16:09.493000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1761,29623,condeco777,1761,51,11,2023-09-08 15:16:29.797000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1762,29683,condeco777,1762,51,11,2023-09-08 15:16:48.103000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1763,29743,condeco777,1763,51,11,2023-09-08 15:17:06.590000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1764,29803,condeco777,1764,51,11,2023-09-08 15:17:24.423000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1765,29863,condeco777,1765,49,3,2023-09-08 10:48:35.620000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1766,29923,condeco777,1766,44,3,2023-09-08 10:08:35.367000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1767,29983,condeco777,1767,45,3,2023-09-08 10:09:08.837000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1768,30043,condeco777,1768,45,3,2023-09-08 10:09:39.763000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1769,30103,condeco777,1769,45,3,2023-09-08 10:10:08.453000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1770,30163,condeco777,1770,31,14,2023-09-11 09:52:44.823000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1771,30223,condeco777,1771,31,14,2023-09-11 09:52:55.120000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1772,30283,condeco777,1772,49,14,2023-09-11 09:53:32.680000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1773,30343,condeco777,1773,51,3,2023-09-11 06:05:58.933000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1774,30403,condeco777,1774,52,3,2023-09-11 06:06:55.673000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1775,30463,condeco777,1775,53,3,2023-09-11 06:07:29.343000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1776,30523,condeco777,1776,54,3,2023-09-11 06:09:42.520000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1777,30583,condeco777,1777,55,3,2023-09-11 06:10:23.943000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1778,30643,condeco777,1778,56,11,2023-09-11 11:41:05.723000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1779,30703,condeco777,1779,57,17,2023-09-11 11:41:34.130000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
1780,30763,condeco777,1780,57,17,2023-09-11 11:41:42.540000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
1781,30823,condeco777,1781,58,11,2023-09-11 11:43:06.270000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1782,30883,condeco777,1782,59,11,2023-09-11 11:43:34.063000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1783,30943,condeco777,1783,37,11,2023-09-11 11:44:35.657000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1784,31003,condeco777,1784,40,3,2023-09-11 07:31:09,2023-09-11 07:55:49.773000,None,None,None,0,2023-09-11 07:55:49,None,Sep 11 2023  7:55AM,None,0,0,2024-02-06
1785,31063,condeco777,1785,40,3,2023-09-11 07:32:01,2023-09-11 08:31:00,None,True,None,0,2023-09-11 08:30:00,2023-09-11 08:30:00,11/09/2023 08:30,11/09/2023 08:30,0,0,2024-02-06
1786,31123,condeco777,1786,40,3,2023-09-11 07:32:19,2023-09-11 08:31:00,None,True,None,0,2023-09-11 08:30:00,2023-09-11 08:30:00,11/09/2023 08:30,11/09/2023 08:30,0,0,2024-02-06
1787,31183,condeco777,1787,40,3,2023-09-11 07:33:01,2023-09-11 08:31:00,None,True,None,0,2023-09-11 08:30:00,2023-09-11 08:30:00,11/09/2023 08:30,11/09/2023 08:30,0,0,2024-02-06
1788,31243,condeco777,1788,2,3,2023-09-11 09:40:37,2023-09-11 10:31:00,None,True,None,0,2023-09-11 10:30:00,2023-09-11 10:30:00,11/09/2023 10:30,11/09/2023 10:30,0,0,2024-02-06
1789,31303,condeco777,1789,2,3,2023-09-11 09:41:05,2023-09-11 10:31:00,None,True,None,0,2023-09-11 10:30:00,2023-09-11 10:30:00,11/09/2023 10:30,11/09/2023 10:30,0,0,2024-02-06
1790,31363,condeco777,1790,2,3,2023-09-11 09:41:14,2023-09-11 10:31:00,None,True,None,0,2023-09-11 10:30:00,2023-09-11 10:30:00,11/09/2023 10:30,11/09/2023 10:30,0,0,2024-02-06
1791,31423,condeco777,1791,2,3,2023-09-11 09:41:30,2023-09-11 10:31:00,None,True,None,0,2023-09-11 10:30:00,2023-09-11 10:30:00,11/09/2023 10:30,11/09/2023 10:30,0,0,2024-02-06
1792,31483,condeco777,1792,38,11,2023-09-11 16:22:19.487000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1793,31543,condeco777,1793,44,11,2023-09-11 16:23:07.987000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1794,31603,condeco777,1794,44,17,2023-09-11 16:23:20.583000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1795,31663,condeco777,1795,44,3,2023-09-11 11:00:53,2023-09-11 11:02:20.350000,None,None,None,0,2023-09-11 11:00:59,None,Sep 11 2023 11:00AM,None,0,15,2024-02-06
1796,31723,condeco777,1796,44,3,2023-09-11 11:01:18,2023-09-11 11:01:25.017000,None,None,None,0,2023-09-11 11:01:25,None,Sep 11 2023 11:01AM,None,0,0,2024-02-06
1797,31783,condeco777,1797,44,3,2023-09-11 11:01:38,2023-09-11 11:01:44.537000,None,None,None,0,2023-09-11 11:01:44,None,Sep 11 2023 11:01AM,None,0,0,2024-02-06
1798,31843,condeco777,1798,44,3,2023-09-11 11:01:50,2023-09-11 11:01:56.240000,None,None,None,0,2023-09-11 11:01:56,None,Sep 11 2023 11:01AM,None,0,0,2024-02-06
1799,31903,condeco777,1799,49,14,2023-09-11 16:36:08,2023-09-11 16:36:13.627000,None,None,None,0,2023-09-11 11:06:13,None,Sep 11 2023  4:36PM,None,0,0,2024-02-06
1800,31963,condeco777,1800,49,14,2023-09-11 16:37:06,2023-09-11 16:37:12.500000,None,None,None,0,2023-09-11 11:07:12,None,Sep 11 2023  4:37PM,None,0,0,2024-02-06
1801,32023,condeco777,1801,49,14,2023-09-11 16:38:21,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1802,32083,condeco777,1802,49,14,2023-09-11 17:01:57,2023-09-11 17:02:04.973000,None,None,None,0,None,None,None,None,0,0,2024-02-06
1803,32143,condeco777,1803,35,11,2023-09-11 18:06:16,2023-09-11 18:20:25,None,None,None,0,2023-09-11 12:44:41,2023-09-11 13:00:00,Sep 11 2023  6:14PM,Sep 11 2023  6:20PM,0,0,2024-02-06
1804,32203,condeco777,1804,35,11,2023-09-11 18:07:12,2023-09-11 18:14:46,None,None,None,0,2023-09-11 12:44:46,None,Sep 11 2023  6:14PM,None,0,0,2024-02-06
1805,32263,condeco777,1805,35,11,2023-09-11 18:07:22,2023-09-11 18:14:53,None,None,None,0,2023-09-11 12:44:53,None,Sep 11 2023  6:14PM,None,0,0,2024-02-06
1806,32323,condeco777,1806,35,11,2023-09-11 18:12:30.080000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1807,32383,condeco777,1807,35,15,2023-09-11 18:13:35.940000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1808,32443,condeco777,1808,35,11,2023-09-11 18:24:50,2023-09-11 18:29:24,None,None,None,0,2023-09-11 12:59:24,None,Sep 11 2023  6:29PM,None,0,0,2024-02-06
1809,32503,condeco777,1809,49,3,2023-09-12 10:01:34,2023-09-12 10:02:46.737000,None,None,None,0,2023-09-12 10:02:46,None,Sep 12 2023 10:02AM,None,0,0,2024-02-06
1810,32563,condeco777,1810,49,3,2023-09-12 10:02:52,2023-09-12 10:02:57.217000,None,None,None,0,2023-09-12 10:02:57,None,Sep 12 2023 10:02AM,None,0,0,2024-02-06
1811,32623,condeco777,1811,49,3,2023-09-12 10:03:03,2023-09-12 10:03:09.910000,None,None,None,0,2023-09-12 10:03:09,None,Sep 12 2023 10:03AM,None,0,0,2024-02-06
1812,32683,condeco777,1812,49,3,2023-09-12 10:03:17,2023-09-12 10:03:21.803000,None,None,None,0,2023-09-12 10:03:21,None,Sep 12 2023 10:03AM,None,0,0,2024-02-06
1813,32743,condeco777,1813,49,3,2023-09-12 10:03:33,2023-09-12 10:03:37.673000,None,None,None,0,2023-09-12 10:03:37,None,Sep 12 2023 10:03AM,None,0,0,2024-02-06
1814,32803,condeco777,1814,49,14,2023-09-12 15:33:47.333000,None,None,None,9,0,None,None,12/09/2023 15:33,None,0,0,2024-02-06
1815,32863,condeco777,1815,49,14,2023-09-12 15:34:09,2023-09-12 15:34:54.263000,None,None,None,0,2023-09-12 10:04:54,None,Sep 12 2023  3:34PM,None,0,0,2024-02-06
1816,32923,condeco777,1816,49,14,2023-09-12 15:36:00,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1817,32983,condeco777,1817,49,14,2023-09-12 15:37:09.960000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1818,33043,condeco777,1818,31,14,2023-09-12 15:37:50.140000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1819,33103,condeco777,1819,31,11,2023-09-12 15:38:47.943000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1820,33163,condeco777,1820,31,11,2023-09-12 15:39:05.947000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1821,33223,condeco777,1821,31,11,2023-09-12 15:39:21.570000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1822,33283,condeco777,1822,31,11,2023-09-12 15:39:51.350000,2023-09-12 15:41:05.760000,None,None,9,0,2023-09-12 10:11:05,None,Sep 12 2023  3:41PM,None,0,0,2024-02-06
1823,33343,condeco777,1823,31,11,2023-09-12 15:40:04.770000,None,None,None,9,0,None,None,None,None,0,15,2024-02-06
1824,33403,condeco777,1824,31,11,2023-09-12 15:40:57,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1825,33463,condeco777,1825,31,17,2023-09-12 15:41:28.233000,2023-09-12 15:41:31.877000,None,None,9,0,2023-09-12 10:11:31,None,Sep 12 2023  3:41PM,None,0,0,2024-02-06
1826,33523,condeco777,1826,31,17,2023-09-12 15:41:39.163000,2023-09-12 17:45:00,None,True,9,0,2023-09-12 12:15:00,2023-09-12 12:15:00,12/09/2023 17:45,12/09/2023 17:45,0,0,2024-02-06
1827,33583,condeco777,1827,31,17,2023-09-12 15:43:01,2023-09-12 15:43:06.813000,None,None,None,0,2023-09-12 10:13:06,None,Sep 12 2023  3:43PM,None,0,0,2024-02-06
1828,33643,condeco777,1828,31,14,2023-09-12 20:21:49.203000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
1829,33703,condeco777,1829,31,14,2023-09-12 20:21:58.493000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
1830,33763,condeco777,1830,31,28,2023-09-12 18:22:29.640000,2023-09-12 18:22:59,None,None,9,0,None,None,None,None,0,0,2024-02-06
1831,33823,condeco777,1831,31,5,2023-09-12 07:53:20.543000,2023-09-12 08:16:00,None,True,9,0,2023-09-12 15:15:00,2023-09-12 15:15:00,12/09/2023 08:15,12/09/2023 08:15,0,0,2024-02-06
1832,33883,condeco777,1832,31,5,2023-09-12 07:53:26,2023-09-12 08:16:00,None,True,None,0,2023-09-12 15:15:00,2023-09-12 15:15:00,12/09/2023 08:15,12/09/2023 08:15,0,0,2024-02-06
1833,33943,condeco777,1833,31,5,2023-09-12 07:53:33,2023-09-12 08:16:00,None,True,None,0,2023-09-12 15:15:00,2023-09-12 15:15:00,12/09/2023 08:15,12/09/2023 08:15,0,0,2024-02-06
1834,34003,condeco777,1834,31,17,2023-09-12 20:24:01.070000,None,None,None,9,0,None,None,12/09/2023 20:24,None,0,0,2024-02-06
1835,34063,condeco777,1835,31,13,2023-09-12 20:24:17.213000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
1836,34123,condeco777,1836,31,13,2023-09-12 20:24:23,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1837,34183,condeco777,1837,31,13,2023-09-12 20:24:32,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1838,34243,condeco777,1838,31,13,2023-09-12 20:24:43,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1839,34303,condeco777,1839,31,13,2023-09-12 20:24:49,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1840,34363,condeco777,1840,31,13,2023-09-12 20:24:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
1841,34423,condeco777,1841,50,3,2023-09-12 14:56:50.510000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1842,34483,condeco777,1842,49,11,2023-09-12 20:27:43.500000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1843,34543,condeco777,1843,45,11,2023-09-12 20:28:17.780000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1844,34603,condeco777,1844,2,11,2023-09-13 11:52:54.830000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1845,34663,condeco777,1845,2,11,2023-09-13 11:53:16.737000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1846,34723,condeco777,1846,2,11,2023-09-13 11:53:48.200000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1847,34783,condeco777,1847,2,11,2023-09-13 11:54:15.290000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
1848,34843,condeco777,1848,54,3,2023-09-13 07:26:39.077000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
